"Site","LUtype","Chamber","SampleDate","GasType","LinearR2","LinearSlope","LinearInt","LinearFlux","QuadR2","QuadSlope","Quad2der","QuadFlux","FluxID"
"M1","M","D","2014.03.27","N2O",0.866155731212154,0.00132786924120877,0.147777600763196,1.00638510912665,0.997102304540534,-0.000403862628824724,3.84829304451888e-05,-0.306085360793475,"M1_2014.03.27_D"
"M1","M","D","2014.03.27","CO2",0.963291755960171,0.0177964686436622,0.185820667085746,13.4878499194072,0.973016361315374,0.0237939259639346,-0.000133276829339385,18.0332912568767,"M1_2014.03.27_D"
"M1","M","D","2014.03.27","CH4",0.928876386773327,2.94725754301465e-06,0.000509347016295227,0.002233710979969,0.933041116900437,2.28533248827201e-06,1.47094456609476e-08,0.00173204146479563,"M1_2014.03.27_D"
"M1","M","E","2014.03.27","N2O",0.972065936997324,0.00540836653040007,0.122427085966233,4.09897252830321,0.988367338646794,0.00775749619604502,-5.22028814587765e-05,5.87936553805517,"M1_2014.03.27_E"
"M1","M","E","2014.03.27","CO2",0.024172721231652,0.00351965002772968,1.19897824731274,2.6675242315425,0.810831422981889,-0.0638254724349219,0.00149655827694781,-48.3729896348882,"M1_2014.03.27_E"
"M1","M","E","2014.03.27","CH4",0.246287874522337,-8.5271837546894e-07,0.000575375248398241,-0.00064627076877646,0.966570343901401,-5.74387747827519e-06,1.08692424506806e-07,-0.00435325450985067,"M1_2014.03.27_E"
"SD","S","A","2014.03.25","N2O",0.960334028905408,0.00204432968201412,0.300203151313693,1.5493867063686,0.984271740190565,0.00312690307442422,-2.40571864980022e-05,2.36986338272151,"SD_2014.03.25_A"
"SD","S","A","2014.03.25","CO2",0.967340443029398,0.0109913860011642,0.215537425780495,8.33031360088234,0.989381789013361,0.0165562954804103,-0.000123664655094358,12.5479292062057,"SD_2014.03.25_A"
"SD","S","A","2014.03.25","CH4",0.386938394685921,-9.29107742282139e-07,0.000603843930465698,-0.000704165867834885,0.781444149331865,2.21753979113361e-06,-6.99255007425722e-08,0.0016806617364381,"SD_2014.03.25_A"
"SD","S","B","2014.03.25","N2O",0.996350889790582,0.00189065728074706,0.337600390571133,1.4329192022504,0.996624941264406,0.00178548555816041,2.33714939081453e-06,1.35321010723736,"SD_2014.03.25_B"
"SD","S","B","2014.03.25","CO2",0.887129595745548,0.0265982039629448,0.27437884199344,20.1586387929687,0.932709565841137,0.0468201085593493,-0.000449375657697878,35.4847138555069,"SD_2014.03.25_B"
"SD","S","B","2014.03.25","CH4",0.819537020739931,-1.18230981831268e-06,0.000600471228403599,-0.000896066388615922,0.834050304872723,-1.71003293405447e-06,1.17271803498176e-08,-0.00129602496054654,"SD_2014.03.25_B"
"SD","S","C","2014.03.25","N2O",0.924252287190302,0.00228874528855422,0.301637745761043,1.73462800816741,0.996744965936899,0.00443868128704992,-4.77763555221265e-05,3.36405318597467,"SD_2014.03.25_C"
"SD","S","C","2014.03.25","CO2",0.912565958043932,0.00960981758955906,0.208355564462143,7.2832301731395,0.999754176008886,0.0195727727091912,-0.000221399002658492,14.8341014217028,"SD_2014.03.25_C"
"SD","S","C","2014.03.25","CH4",0.289306573973224,-8.79853584812913e-07,0.000592705034491339,-0.000666836401121366,0.965000915432128,-5.38991710830186e-06,1.0022363385531e-07,-0.0040849898083972,"SD_2014.03.25_C"
"SD","S","D","2014.03.25","N2O",0.70375396479985,0.00223323316170136,0.301609786887132,1.69255565939472,1,-0.00780530635394841,0.000167308991927496,-5.91560060509774,"SD_2014.03.25_D"
"SD","S","D","2014.03.25","CO2",0.996294265382894,0.0153798170210816,0.237468714896113,11.6562823738724,1,0.00888128700561139,0.000108308833591171,6.73108067793705,"SD_2014.03.25_D"
"SD","S","D","2014.03.25","CH4",0.983487773109147,2.11509324398803e-06,0.000500946324458089,0.00160301803754882,1,2.16340222572673e-07,3.16458836902559e-08,0.000163963116055078,"SD_2014.03.25_D"
"SD","S","E","2014.03.25","N2O",0.978164549715101,0.00158516674549825,0.29224226034534,1.20138953343025,0.996786348002097,0.0008515722507619,1.63020998830299e-05,0.64540212689323,"SD_2014.03.25_E"
"SD","S","E","2014.03.25","CO2",0.991068544889785,0.0081574546316678,0.209703105657678,6.18249193136928,0.991140003892278,0.00792512342028389,5.16291580853128e-06,6.00640932905726,"SD_2014.03.25_E"
"SD","S","E","2014.03.25","CH4",0.279965155400517,-9.05583368565493e-07,0.000572186844692721,-0.000686336868807531,0.299590111707809,-1.70977038524068e-06,1.7870822592782e-08,-0.00129582597618241,"SD_2014.03.25_E"
"SM","S","A","2014.03.26","N2O",0.677415646459659,-0.000552195002969215,0.301207497805006,-0.418505686460879,0.97056309587035,0.000666188981623981,-2.70751996576266e-05,0.504901122915017,"SM_2014.03.26_A"
"SM","S","A","2014.03.26","CO2",0.990075941186392,0.00872622098573772,0.183362007661369,6.61355695761175,0.998323010767567,0.0113974925676158,-5.9361590708401e-05,8.638099630193,"SM_2014.03.26_A"
"SM","S","A","2014.03.26","CH4",0.637739145627646,-3.33331974002873e-07,0.000544617643950639,-0.000252630548717967,0.829322789465744,-9.46120905416514e-07,1.3617531809192e-08,-0.000717060054631463,"SM_2014.03.26_A"
"SM","S","B","2014.03.26","N2O",0.309664473357046,0.000854092895352805,0.266684662569004,0.647312510162126,0.383122834195671,-0.000541170804499646,3.10058599967211e-05,-0.410150504462889,"SM_2014.03.26_B"
"SM","S","B","2014.03.26","CO2",0.890352913270499,0.0205220220429697,0.26813719472943,15.5535324957244,0.957131464560084,0.0393729969579467,-0.000418910553666156,29.840587168128,"SM_2014.03.26_B"
"SM","S","B","2014.03.26","CH4",0.0491467512174927,-4.32050327992415e-07,0.000582471931924597,-0.000327448669636356,0.540601660913766,-5.01457732409072e-06,1.01833933246629e-07,-0.00380052176141612,"SM_2014.03.26_B"
"SM","S","C","2014.03.26","N2O",0.853468750136088,0.00187634465513886,0.299441308215783,1.42207173863156,0.89795059729552,0.000439577238315208,3.19281648183034e-05,0.333153275354684,"SM_2014.03.26_C"
"SM","S","C","2014.03.26","CO2",0.985341919562445,0.0238312299116403,0.182080743182929,18.0615637225063,0.985552936913959,0.0250009671666199,-2.59941612217677e-05,18.9481014315435,"SM_2014.03.26_C"
"SM","S","C","2014.03.26","CH4",0.215239117844139,8.84474443935817e-07,0.000579330797916271,0.000670338525930303,0.241118093823022,1.91314069641167e-06,-2.28592500550189e-08,0.00144995926464884,"SM_2014.03.26_C"
"SM","S","E","2014.03.26","N2O",0.775754697626106,0.000575865883782781,0.278402183165616,0.436445722445897,0.998587923769751,0.00161106854163943,-2.30045035079256e-05,1.22102036840041,"SM_2014.03.26_E"
"SM","S","E","2014.03.26","CO2",0.998882966516098,0.0109182932833581,0.187912473487762,8.27491701475559,0.999127376811065,0.0103454531184262,1.27297814429312e-05,7.84076446870193,"SM_2014.03.26_E"
"SM","S","E","2014.03.26","CH4",0.427001190729092,-9.55992740815471e-07,0.000603503667203011,-0.000724541866723304,0.664328325348977,-3.34649969048171e-06,5.31223766592499e-08,-0.00253629450225983,"SM_2014.03.26_E"
"S1","S","A","2014.03.26","N2O",0.996361137869609,0.00292261497085447,0.281221828356285,2.21503450422655,0.999087931716664,0.00240979417477103,1.13960176907433e-05,1.82637032193173,"S1_2014.03.26_A"
"S1","S","A","2014.03.26","CO2",0.990111812121694,0.00778988897603693,0.177743879543504,5.90391585552273,0.995801331535313,0.00977051827970642,-4.40139845259887e-05,7.40502438040908,"S1_2014.03.26_A"
"S1","S","A","2014.03.26","CH4",0.966078667549086,-1.28407373854231e-06,0.000606742469370072,-0.000973192728158385,0.979271692645919,-7.8076766248407e-07,-1.1184579467961e-08,-0.00059173970209319,"S1_2014.03.26_A"
"S1","S","B","2014.03.26","N2O",0.699896007972342,0.000366565463957515,0.294797672447858,0.277818035841485,0.911617200204412,0.00104279356455577,-1.50272911244056e-05,0.790327754189634,"S1_2014.03.26_B"
"S1","S","B","2014.03.26","CO2",0.902160481273963,0.0085960734717556,0.218693784061233,6.51491884175161,0.903148061917741,0.00955001282468975,-2.11986522874255e-05,7.23790445660697,"S1_2014.03.26_B"
"S1","S","B","2014.03.26","CH4",0.860293530068428,-1.57224731657126e-06,0.000599970285266865,-0.00119159796624348,0.915823017868669,-2.32460719740223e-07,-2.97730354851342e-08,-0.000176180756013643,"S1_2014.03.26_B"
"S1","S","C","2014.03.26","N2O",0.843585084568523,0.00171713842494233,0.299521708086355,1.30141017469313,0.936512143359842,0.00362869967203828,-4.24791388243545e-05,2.75017238301848,"S1_2014.03.26_C"
"S1","S","C","2014.03.26","CO2",0.992447919194032,0.0133029643297746,0.183142110302129,10.0822466499344,0.997228930255869,0.010206039248614,6.88205573591258e-05,7.73510343052847,"S1_2014.03.26_C"
"S1","S","C","2014.03.26","CH4",0.136355404516955,5.32448994390249e-07,0.0005736093341659,0.000403540290485241,0.211750237303363,1.86042089460024e-06,-2.95104866713331e-08,0.0014100032043286,"S1_2014.03.26_C"
"S1","S","D","2014.03.26","N2O",0.975823403521438,0.00648060621617846,0.297729442863433,4.91161734278789,0.992263778011412,0.00365922264992936,6.26974125833135e-05,2.77330558731488,"S1_2014.03.26_D"
"S1","S","D","2014.03.26","CO2",0.995627537832884,0.0136212206782781,0.182521296549532,10.3234514614318,0.995651884090093,0.0133952979400663,5.02050529359357e-06,10.1522258072082,"S1_2014.03.26_D"
"S1","S","D","2014.03.26","CH4",0.859581400629946,-1.23881032304287e-06,0.000634681863939614,-0.000938887823779856,0.993471645769399,-2.87869021404946e-06,3.64417753557021e-08,-0.00218174416222696,"S1_2014.03.26_D"
"S1","S","E","2014.03.26","N2O",0.928522069618042,0.00110001509406221,0.272737686338368,0.833695650236625,0.992558131436707,0.000131088005190916,2.15317130860289e-05,0.099350909197326,"S1_2014.03.26_E"
"S1","S","E","2014.03.26","CO2",0.912478374149662,0.0171756301356136,0.314172088651944,13.0173196817282,0.970163934817781,0.0316603869889152,-0.000321883485628925,23.9952406652831,"S1_2014.03.26_E"
"S1","S","E","2014.03.26","CH4",0.317923126222307,5.08924620673586e-07,0.000601580234593099,0.000385711291457876,0.583295485529077,-1.05061533330972e-06,3.46564434218512e-08,-0.000796255831561048,"S1_2014.03.26_E"
"M1","M","A","2014.04.07","N2O",0.999651046253277,0.0296461991945118,0.299446088748629,22.4686983368932,0.999922733009327,0.0312854873663992,-3.64286260419418e-05,23.7111062145341,"M1_2014.04.07_A"
"M1","M","A","2014.04.07","CO2",0.998239550612502,0.0275781414708357,0.225001281591244,20.9013282726334,0.999980792186745,0.02371488639473,8.58501128023492e-05,17.9733875833743,"M1_2014.04.07_A"
"M1","M","A","2014.04.07","CH4",0.994722249676758,-1.44937447171197e-06,0.000619984381342983,-0.00109847328382381,0.996341259258398,-1.64549843562197e-06,4.358310309111e-09,-0.00124711460383981,"M1_2014.04.07_A"
"M1","M","B","2014.04.07","N2O",0.00272170248021621,-5.13979713136589e-05,0.317267915194213,-0.0389542519429836,0.777549269451988,-0.0029601349104549,6.46385986475833e-05,-2.24347066897635,"M1_2014.04.07_B"
"M1","M","B","2014.04.07","CO2",0.998658705827142,0.0232744303475758,0.350279120916276,17.6395682634258,0.999905997585656,0.0260332975840762,-6.13081608111217e-05,19.7304992216157,"M1_2014.04.07_B"
"M1","M","B","2014.04.07","CH4",0.191195233404759,-3.50975254290348e-07,0.000594982907999884,-0.000266002297988474,0.999996644785877,-2.77220041517145e-06,5.38050035751356e-08,-0.00210103610412994,"M1_2014.04.07_B"
"M1","M","D","2014.04.07","N2O",0.937299317860843,0.00161535653473659,0.302516929210599,1.22427021580036,0.994507436823289,0.000276807338179739,2.97455377012634e-05,0.209790824725697,"M1_2014.04.07_D"
"M1","M","D","2014.04.07","CO2",0.997230767241993,0.0485752540365323,0.186081047147056,36.814929375056,0.99738401817408,0.0505949921898228,-4.48830700731225e-05,38.3456782912341,"M1_2014.04.07_D"
"M1","M","D","2014.04.07","CH4",0.854167722528174,-9.10204227688398e-07,0.000623141268280137,-0.00068983899361647,0.86157724076365,-1.19454459303579e-06,6.31867478549766e-09,-0.000905339059985022,"M1_2014.04.07_D"
"F1","F","A","2014.03.25","N2O",0.746102926545161,0.00101587771599293,0.305215322704567,0.769928374226222,0.746971443234964,0.000899623849084128,2.58341926464008e-06,0.681820180358497,"F1_2014.03.25_A"
"F1","F","A","2014.03.25","CO2",0.994591347070932,0.0134643243680512,0.201228778527756,10.2045405736809,0.994629644251896,0.0137445590560316,-6.22743751067657e-06,10.4169289687819,"F1_2014.03.25_A"
"F1","F","A","2014.03.25","CH4",0.883545764744642,-1.69091938040973e-06,0.000592487644073511,-0.00128153889883685,0.970199332046572,-3.46706210577958e-06,3.94698383415523e-08,-0.00262766812227505,"F1_2014.03.25_A"
"F1","F","B","2014.03.25","N2O",0.861175901474921,0.0015016088259556,0.309648180433424,1.1380614259874,0.879015499175777,0.0022265114427922,-1.61089470408134e-05,1.68746130401093,"F1_2014.03.25_B"
"F1","F","B","2014.03.25","CO2",0.999431378836674,0.0128977033542269,0.251526413600696,9.77510148951936,0.999433008479831,0.0128424627508633,1.22756896363704e-06,9.73323492697005,"F1_2014.03.25_B"
"F1","F","B","2014.03.25","CH4",0.326625961606423,-6.20560376302165e-07,0.000614458253910081,-0.000470319443092167,0.428385883821493,-1.78233887737551e-06,2.58173000238521e-08,-0.00135082525443196,"F1_2014.03.25_B"
"F1","F","C","2014.03.25","N2O",0.000536556876668014,2.27437471709331e-05,0.323160573816328,0.0172373662769178,0.471148066149446,-0.00223649261591377,5.02052525129933e-05,-1.69502598258727,"F1_2014.03.25_C"
"F1","F","C","2014.03.25","CO2",0.996687120678509,0.00933958051221305,0.254306575617223,7.07841891451937,0.999795875434793,0.0110890945831131,-3.88780904644466e-05,8.40436642088576,"F1_2014.03.25_C"
"F1","F","C","2014.03.25","CH4",0.946258847701811,-3.84434475121286e-06,0.000648276641518276,-0.0029136086535508,0.993970714825526,-6.73973306982015e-06,6.43419626357176e-08,-0.00510800822133738,"F1_2014.03.25_C"
"F1","F","D","2014.03.25","N2O",0.336631408771041,0.000675416858660908,0.297074944457584,0.51189488235353,0.677314773152105,-0.00160359352664569,5.06446752290355e-05,-1.21535509387884,"F1_2014.03.25_D"
"F1","F","D","2014.03.25","CO2",0.915986377400837,0.00960721487505021,0.239363977544362,7.28125758951174,0.93645712487534,0.0144244307455805,-0.00010704924156734,10.9322001440189,"F1_2014.03.25_D"
"F1","F","D","2014.03.25","CH4",0.910484829366098,-3.652789136663e-06,0.000622400880625216,-0.0027684296614709,0.92807398517374,-5.35568074298209e-06,3.78420356959799e-08,-0.00405904224731274,"F1_2014.03.25_D"
"M2","M","A","2014.04.01","N2O",0.833191564461104,0.00128229408947328,0.374087356350283,0.971843941495537,0.841798915333635,0.00171943980179367,-9.71434916267545e-06,1.30315437609626,"M2_2014.04.01_A"
"M2","M","A","2014.04.01","CO2",0.958444661859884,0.0142595877802212,0.225024571995853,10.8072665281677,0.985765224760286,0.0223346249918392,-0.00017944527136929,16.9272947306571,"M2_2014.04.01_A"
"M2","M","A","2014.04.01","CH4",0.545208144718283,-4.23695892408461e-07,0.000575938960208551,-0.000321116886877991,0.665210989961616,-1.09041840378705e-06,1.48160558084131e-08,-0.000826422369185976,"M2_2014.04.01_A"
"M2","M","B","2014.04.01","N2O",0.977183096953995,0.00473124406549115,0.40076011096485,3.58578497595119,0.978363669055727,0.00528282582815725,-1.22573725036911e-05,4.00382589081391,"M2_2014.04.01_B"
"M2","M","B","2014.04.01","CO2",0.985203635840254,0.0354185945208988,0.325282175840767,26.8435663737338,0.999943537541587,0.0499494731552128,-0.000322908414095867,37.8564428123718,"M2_2014.04.01_B"
"M2","M","B","2014.04.01","CH4",0.297318006721684,-3.95393823379852e-07,0.000628351144271103,-0.000299666897719467,0.893767834601499,-2.27376966702385e-06,4.17416854143111e-08,-0.0017232780634286,"M2_2014.04.01_B"
"M2","M","C","2014.04.01","N2O",0.416726107279638,0.0010031464173301,0.440833327074895,0.760279389976496,0.961107225826728,0.00484876988919614,-8.5458299374801e-05,3.67485717918023,"M2_2014.04.01_C"
"M2","M","C","2014.04.01","CO2",0.817297274735218,0.0132140440539231,0.31654982456696,10.0148544408681,0.992085278587514,0.0337104539399662,-0.000455475775245401,25.5489756176586,"M2_2014.04.01_C"
"M2","M","C","2014.04.01","CH4",0.638914754194235,-1.06295147777902e-06,0.000640740490980458,-0.000805605330527258,0.849206345148732,-3.10835592552617e-06,4.54534321721589e-08,-0.00235580659618826,"M2_2014.04.01_C"
"M2","M","D","2014.04.01","N2O",0.783683892394114,0.00305635803263199,0.457985002300703,2.31639766683688,0.998950593843133,0.00842913059636093,-0.000119394945860643,6.38839371513671,"M2_2014.04.01_D"
"M2","M","D","2014.04.01","CO2",0.94262560959197,0.0167430581119839,0.276152015996637,12.6894756217141,0.997768220715414,0.0303257263189384,-0.000301837071265655,22.9837083680375,"M2_2014.04.01_D"
"M2","M","D","2014.04.01","CH4",0.182677866750957,-3.38975272660562e-07,0.000652734536660103,-0.000256907575069058,0.982797252605807,2.04048638329303e-06,-5.28769256878575e-08,0.00154647389049577,"M2_2014.04.01_D"
"M2","M","E","2014.04.01","N2O",0.969679680418023,0.00276004495293695,0.437902619825542,2.09182354327853,0.998597263641114,0.001161373329608,3.55260360739766e-05,0.880198734018698,"M2_2014.04.01_E"
"M2","M","E","2014.04.01","CO2",0.986870897079733,0.0274761422749767,0.249136357222371,20.8240236189297,0.999722417044707,0.0379928328094664,-0.000233704234099772,28.7945680240167,"M2_2014.04.01_E"
"M2","M","E","2014.04.01","CH4",0.98033767893731,-1.2405585601421e-06,0.000642245140322421,-0.000940212803476116,0.983716475826067,-1.48483789364305e-06,5.42842963335447e-09,-0.00112535082465578,"M2_2014.04.01_E"
"M3","M","A","2014.04.02","N2O",0.110272063234467,-3.81453501152344e-05,0.422805071703439,-0.0289101600873355,0.936306856275815,0.000312028963942513,-7.7816514235055e-06,0.236485109514326,"M3_2014.04.02_A"
"M3","M","A","2014.04.02","CO2",0.995687766425213,0.0289476907901795,0.302479632357746,21.9393024936097,0.995770910682727,0.0280604434004975,1.97166086596004e-05,21.2668623666928,"M3_2014.04.02_A"
"M3","M","A","2014.04.02","CH4",0.630327554931991,-8.94345381303713e-07,0.000648878959715387,-0.00067781965740913,0.847156168292101,-2.65371334452416e-06,3.90970658493433e-08,-0.00201123537690252,"M3_2014.04.02_A"
"M3","M","B","2014.04.02","N2O",0.0359168370015124,-0.000130991132295674,0.39909163335081,-0.0992774897398792,0.571438314420606,0.00156552331407877,-3.77003210305433e-05,1.18650188014391,"M3_2014.04.02_B"
"M3","M","B","2014.04.02","CO2",0.999810573299075,0.0295400775351699,0.310501824587784,22.3882692898129,0.999810581179278,0.0295488737890064,-1.95472307478454e-07,22.3949359242996,"M3_2014.04.02_B"
"M3","M","B","2014.04.02","CH4",0.215496276888185,-3.7794861361797e-07,0.000627332269786073,-0.00028644526505783,0.991707136638154,-2.78385646522122e-06,5.34646189245168e-08,-0.00210987016311503,"M3_2014.04.02_B"
"M3","M","C","2014.04.02","N2O",0.0756089934381448,-0.000184928657358608,0.448542883786683,-0.140156456103366,0.0816334944653893,-9.84150032976386e-06,-3.89082571175209e-06,-0.00745882130255788,"M3_2014.04.02_C"
"M3","M","C","2014.04.02","CO2",0.994414571046917,0.03518272068236,0.195131472188567,26.6647988329465,0.999935348819335,0.0263900243408561,0.00019539325203342,20.0008605530699,"M3_2014.04.02_C"
"M3","M","C","2014.04.02","CH4",0.272552065284853,-1.27526339232797e-06,0.000635328764207514,-0.000966515413132777,0.533951759538,2.91367480807704e-06,-9.30875155645558e-08,0.00220825880191102,"M3_2014.04.02_C"
"M3","M","D","2014.04.02","N2O",0.599061885192861,0.00129015203159702,0.378845607323655,0.977799434473534,0.99122254129172,-0.00221101892872858,7.78037991183467e-05,-1.67571960914166,"M3_2014.04.02_D"
"M3","M","D","2014.04.02","CO2",0.991479714325439,0.0137109034188391,0.308163182836628,10.3914215384886,0.993662930096236,0.0158688900322383,-4.79552580755374e-05,12.0269482349595,"M3_2014.04.02_D"
"M3","M","D","2014.04.02","CH4",0.888917517472378,1.28055263145791e-06,0.0006153451836316,0.000970524099631261,0.992822938590287,-1.87907179616132e-07,3.26324402460899e-08,-0.000142413862445911,"M3_2014.04.02_D"
"M3","M","E","2014.04.02","N2O",0.356522973154464,-0.00109004152489258,0.420467143194877,-0.826136734655426,0.826196900377981,0.00310632844128291,-9.32526659150109e-05,2.35426997655126,"M3_2014.04.02_E"
"M3","M","E","2014.04.02","CO2",0.957996861731343,0.00807127199279088,0.302436759920719,6.1171745629573,0.995696513375203,0.0134416501702722,-0.000119341737277362,10.1873559185221,"M3_2014.04.02_E"
"M3","M","E","2014.04.02","CH4",0.975563729806867,-2.06818529347348e-06,0.000674496971869716,-0.0015674667487378,0.998730520930725,-9.99202227212985e-07,-2.37551792502333e-08,-0.000757290109045631,"M3_2014.04.02_E"
"F3","F","A","2014.04.02","N2O",0.991872512196669,0.00301340636840224,0.371124607006834,2.28384482657854,0.999999892558922,0.00209849014588869,2.03314716114123e-05,1.59043463688406,"F3_2014.04.02_A"
"F3","F","A","2014.04.02","CO2",0.99397038905612,0.0205169276487319,0.295108218607779,15.5496714811442,0.994852084434209,0.0225664900569479,-4.55458312936897e-05,17.1030240431605,"F3_2014.04.02_A"
"F3","F","A","2014.04.02","CH4",0.769777542120506,8.95922873675787e-07,0.000613333880857191,0.000679015230575333,0.999543966859087,2.53767486150688e-06,-3.64833775073576e-08,0.00192329042135258,"F3_2014.04.02_A"
"F3","F","B","2014.04.02","N2O",0.603946343011645,0.000748488059960873,0.44180832222384,0.567275161233504,0.613060559480818,0.00044008290427932,6.8534479040345e-06,0.333536516927485,"F3_2014.04.02_B"
"F3","F","B","2014.04.02","CO2",0.993164428131214,0.0235689588556253,0.276550618322715,17.8627898695265,0.995842920406383,0.0276743191768354,-9.12302293602258e-05,20.9742208498121,"F3_2014.04.02_B"
"F3","F","B","2014.04.02","CH4",0.940224766916005,-2.21925338651793e-06,0.000643766492524795,-0.00168196046136096,0.983251328569232,-6.26914027400685e-07,-3.53853190914943e-08,-0.000475134841819466,"F3_2014.04.02_B"
"F3","F","C","2014.04.02","N2O",0.406162749125658,0.000892524901995945,0.404620038943009,0.676439925723243,0.429682031837544,0.00161289983892184,-1.60083319316866e-05,1.22240829897234,"F3_2014.04.02_C"
"F3","F","C","2014.04.02","CO2",0.936823520302252,0.0197183588136657,0.271781776814696,14.9444403640413,0.971489375200728,0.0324407601317504,-0.000282720029290771,24.5866813630108,"F3_2014.04.02_C"
"F3","F","C","2014.04.02","CH4",0.201291751127053,5.29666262345057e-07,0.000626839535403969,0.000401431272514148,0.425152609431926,2.4031704383693e-06,-4.16334261338722e-08,0.00182135022697463,"F3_2014.04.02_C"
"F3","F","D","2014.04.02","N2O",0.914358426401529,0.00125856768170162,0.447760141202317,0.953861821921228,0.997223905221952,0.00252938002079026,-2.82402742019699e-05,1.91700380523052,"F3_2014.04.02_D"
"F3","F","D","2014.04.02","CO2",0.996050747078802,0.0182563516953046,0.289133196073236,13.8363928638098,0.999154155174785,0.0216743273603541,-7.59550147788776e-05,16.4268586310052,"F3_2014.04.02_D"
"F3","F","D","2014.04.02","CH4",0.0557037713321034,3.97620871434589e-07,0.000669142313203174,0.000301354765718846,0.416793044762039,3.79317320234929e-06,-7.54567184647713e-08,0.00287482600599104,"F3_2014.04.02_D"
"F2","F","A","2014.04.03","N2O",0.129940155203623,0.000588659042978107,0.401378065636716,0.446141590467618,0.994328616463386,0.0056810632833601,-0.000113164538675155,4.30564796212555,"F2_2014.04.03_A"
"F2","F","A","2014.04.03","CO2",0.992305860421084,0.0192308901676363,0.332895261218134,14.5749904428402,0.999937426265237,0.0248875452527728,-0.000125703446336366,18.8621395599962,"F2_2014.04.03_A"
"F2","F","A","2014.04.03","CH4",0.950880702937131,-2.69268668548157e-06,0.000640673679538817,-0.00204077306689129,0.965516380655227,-1.57220313295592e-06,-2.48996345005699e-08,-0.00119156447971396,"F2_2014.04.03_A"
"F2","F","B","2014.04.03","N2O",0.928741507714456,0.00631290286266869,0.383185022352763,4.78451585381206,0.988030363663563,0.000963017509008836,0.000118886341192441,0.729865901564591,"F2_2014.04.03_B"
"F2","F","B","2014.04.03","CO2",0.996199740129584,0.0228034284783861,0.271506445037507,17.2825984257242,0.99706324943497,0.0250552642192777,-5.00407942420339e-05,18.9892528819789,"F2_2014.04.03_B"
"F2","F","B","2014.04.03","CH4",0.231741627266869,1.88556735298727e-07,0.000606488491899027,0.000142906157279035,0.800786648527069,-8.02479649047013e-07,2.20230307632387e-08,-0.000608195102435631,"F2_2014.04.03_B"
"F2","F","C","2014.04.03","N2O",0.960364915910611,0.00780072409856279,0.368367842554006,5.91212773785811,0.993626182042085,0.0029314701563548,0.000108205643160178,2.221745802711,"F2_2014.04.03_C"
"F2","F","C","2014.04.03","CO2",0.950662800362095,0.0259710396950125,0.26362454544729,19.6833142951674,0.950737608287243,0.0251983125800902,1.71717136649402e-05,19.0976684817526,"F2_2014.04.03_C"
"F2","F","C","2014.04.03","CH4",0.814856865053133,3.36172903858385e-06,0.000601040575595195,0.00254783674503197,0.852451087155465,9.39814279087397e-07,5.38203279888102e-08,0.000712280295729396,"F2_2014.04.03_C"
"F2","F","D","2014.04.03","N2O",0.820261455700974,0.000703247674724223,0.398267693788321,0.532987711369937,0.824320697266683,0.00086917994772548,-3.68738384447239e-06,0.658746907749837,"F2_2014.04.03_D"
"F2","F","D","2014.04.03","CO2",0.996129112699419,0.0173750767287404,0.222174818322181,13.1684792049401,0.999998463325475,0.0210072304342556,-8.07145267892252e-05,15.9212693817516,"F2_2014.04.03_D"
"F2","F","D","2014.04.03","CH4",0.88195593217057,-1.30607089041812e-06,0.000597354811064651,-0.000989864253790574,0.927157116255166,-2.29780322728087e-06,2.20384963747279e-08,-0.00174149297225498,"F2_2014.04.03_D"
"M1","M","C","2014.04.07","N2O",0.848859768876553,0.000948674857365557,0.423119770841889,0.718995681371791,0.965000073149544,0.00212564963517075,-2.61549950623377e-05,1.61101867086625,"M1_2014.04.07_C"
"M1","M","C","2014.04.07","CO2",0.985078300170544,0.0609790947743694,0.406109469306967,46.2157349868905,0.997340922081029,0.0837989837487387,-0.000507108643874875,63.5108087358862,"M1_2014.04.07_C"
"M1","M","C","2014.04.07","CH4",0.734453399641719,-1.46205704791674e-06,0.000627481203624732,-0.001108085341579,0.898683323286251,-3.78097083488289e-06,5.15314174881366e-08,-0.00286557789591124,"M1_2014.04.07_C"
"M1","M","E","2014.04.07","N2O",0.99178419238549,0.00830904903419821,0.446027579400084,6.2973845311818,0.99973479263579,0.0108043271119854,-5.54506239508265e-05,8.1885426532942,"M1_2014.04.07_E"
"M1","M","E","2014.04.07","CO2",0.993877334085231,0.029278783774376,0.251588166743192,22.1902361237376,0.999997108098885,0.0369848119570532,-0.000171245070726162,28.0305943253456,"M1_2014.04.07_E"
"M1","M","E","2014.04.07","CH4",0.801867491574886,-2.08154758180175e-06,0.000644287065007583,-0.00157759395673396,0.803091850504299,-2.35436096850365e-06,6.06251970448678e-09,-0.0017843577866554,"M1_2014.04.07_E"
"F1","F","A","2014.11.10","N2O",0.911882471821566,0.00229498859374306,0.427025502231502,1.73935977631053,0.922507726346597,0.00312590441790532,-1.84647960924946e-05,2.36910650620192,"F1_2014.11.10_A"
"F1","F","A","2014.11.10","CO2",0.844956235103687,0.00771356752512727,0.37265436875679,5.84607222957014,0.888996748185805,0.0136202091880616,-0.000131258703620762,10.3226848583203,"F1_2014.11.10_A"
